,ts,iteration,max_toughness,candidate_count
125,1711935159.6783693,128,39.7673149,6
126,1711935211.99129,129,39.7673149,6
127,1711935263.125761,130,39.7673149,6
128,1711935332.797362,131,39.7673149,6
129,1711935384.486703,132,39.7673149,6
130,1711935443.8963592,133,39.7673149,6
131,1711935487.7671077,134,39.7673149,6
132,1711935541.6921446,135,39.7673149,6
133,1711935560.2895117,136,39.7673149,6
134,1711935628.314536,137,39.7673149,6
135,1711935644.2096171,138,39.7673149,6
136,1711935701.6501408,139,39.7673149,6
137,1711935755.3813043,140,39.7673149,6
138,1711935785.0177176,141,39.7673149,6
139,1711935842.4065788,142,39.7673149,6
140,1711935907.267489,143,39.7673149,6
141,1711935933.412033,144,39.7673149,6
142,1711935999.9209857,145,39.7673149,6
143,1711936066.6323454,146,39.7673149,6
144,1711936132.9937332,147,39.7673149,6
