,ts,iteration,max_toughness,candidate_count
125,1711930312.6119506,126,38.20665553,5
126,1711930331.9063554,127,38.20665553,5
127,1711930382.4527388,128,38.20665553,5
128,1711930396.1409738,129,38.20665553,5
129,1711930456.6654363,130,38.20665553,5
130,1711930472.5208232,131,38.20665553,5
131,1711930493.073434,132,38.20665553,5
132,1711930516.7846644,133,38.20665553,5
133,1711930573.7593236,134,38.20665553,5
134,1711930633.3690653,135,38.20665553,5
135,1711930658.867953,136,38.20665553,5
136,1711930715.5938199,137,38.20665553,5
137,1711930733.8658338,138,38.20665553,5
138,1711930754.4338145,139,38.20665553,5
139,1711930779.7392888,140,38.20665553,5
140,1711930805.3916378,141,38.20665553,5
141,1711930860.9630013,142,38.20665553,5
142,1711930876.9439757,143,38.20665553,5
143,1711930891.3925192,144,38.20665553,5
144,1711930957.826912,145,38.20665553,5
145,1711930982.0218189,146,38.20665553,5
146,1711931005.6059678,147,38.20665553,5
147,1711931075.0021574,148,38.20665553,5
148,1711931158.7600074,149,38.20665553,5
149,1711931229.0582902,150,38.20665553,5
150,1711931252.5453327,151,38.20665553,5
151,1711931275.749279,152,38.20665553,5
152,1711931292.323204,153,38.20665553,5
153,1711931369.7996979,154,38.20665553,5
154,1711931392.6346905,155,38.20665553,5
155,1711931455.0793433,156,38.20665553,5
156,1711931474.3306282,157,44.94486127333334,6
157,1711931497.417344,158,44.94486127333334,6
158,1711931513.2727983,159,44.94486127333334,6
159,1711931535.3301032,160,44.94486127333334,6
160,1711931622.689203,161,44.94486127333334,6
161,1711931704.4679184,162,44.94486127333334,6
162,1711931730.0001326,163,44.94486127333334,6
163,1711931802.618135,164,44.94486127333334,6
164,1711931885.1391718,165,44.94486127333334,6
165,1711931908.1905296,166,44.94486127333334,6
166,1711931933.8604884,167,44.94486127333334,6
167,1711932028.8293133,168,44.94486127333334,6
168,1711932125.3994467,169,44.94486127333334,6
169,1711932213.1891723,170,44.94486127333334,6
170,1711932315.5256,171,44.94486127333334,6
171,1711932355.9408212,172,44.94486127333334,6
172,1711932383.0428352,173,44.94486127333334,6
173,1711932492.0053182,174,44.94486127333334,6
174,1711932592.4961143,175,44.94486127333334,6
175,1711932697.6209357,176,44.94486127333334,6
176,1711932801.6778326,177,44.94486127333334,6
177,1711932915.929007,178,44.94486127333334,6
178,1711933030.9036133,179,44.94486127333334,6
179,1711933148.7132564,180,44.94486127333334,6
180,1711933252.3754017,181,44.94486127333334,6
181,1711933290.4016256,182,44.94486127333334,6
182,1711933408.1246836,183,44.94486127333334,6
